time_ms, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp_C
40670,2083,-3.2537,13.8983,0.4669,-1.0493,-0.854,0.2513,29.63
40680,2097,-4.4652,14.3892,0.2921,-0.4954,-0.3909,0.1378,29.62
40690,2131,-5.0159,13.8696,-0.2418,-0.004,0.1039,0.0517,29.61
40700,2070,-4.8171,12.6965,-0.6416,0.3587,0.5252,0.016,29.62
40710,2083,-4.1922,11.2049,-0.9744,0.5407,0.7552,0.0213,29.62
40720,2039,-3.4261,9.8019,-1.3671,0.5364,0.8188,0.0821,29.62
40730,1994,-2.4924,8.5976,-1.561,0.3906,0.7925,0.1751,29.62
40740,2015,-1.4461,7.6495,-1.585,0.1724,0.7506,0.2625,29.63
40750,1987,-0.4717,7.0102,-1.415,-0.0629,0.7333,0.315,29.62
40760,1891,0.419,6.7421,-1.0439,-0.2659,0.7197,0.3283,29.63
40770,1823,1.2091,6.6535,-0.6129,-0.3904,0.6779,0.3163,29.62
40780,1808,1.8411,6.6535,-0.3543,-0.4271,0.5995,0.2809,29.63
40790,1819,2.217,6.6918,-0.2969,-0.3933,0.4922,0.2188,29.64
40800,1750,2.2003,6.7325,-0.5243,-0.323,0.3675,0.1402,29.63
40810,1798,1.8076,6.7133,-0.9792,-0.2675,0.2494,0.0669,29.62
40820,1838,1.2019,6.7086,-1.4676,-0.2542,0.1793,0.0141,29.62
40830,1838,0.6201,6.8283,-1.8244,-0.2801,0.1764,-0.0213,29.61
40840,1823,0.1197,7.1371,-2.0231,-0.3315,0.2411,-0.0373,29.62
40850,1773,-0.1676,7.6591,-2.0207,-0.3858,0.3467,-0.036,29.61
40860,1840,-0.3304,8.3151,-1.8914,-0.4096,0.4559,-0.0226,29.63
40870,1819,-0.3208,8.9064,-1.6592,-0.3848,0.554,-0.012,29.61
40880,1822,-0.182,9.3541,-1.3743,-0.3051,0.6507,-0.0226,29.61
40890,1869,0.0479,9.6223,-1.1684,-0.19,0.7432,-0.0496,29.62
40900,1840,0.3041,9.6534,-1.1277,-0.0759,0.8135,-0.0874,29.62
40910,1872,0.5411,9.4978,-1.2234,0.0045,0.8495,-0.1287,29.62
40920,1871,0.7685,9.2081,-1.506,0.0498,0.8569,-0.1695,29.63
40930,1951,0.8954,8.8657,-1.8938,0.0626,0.85,-0.2014,29.63
40940,2060,0.8811,8.576,-2.2434,0.0544,0.8492,-0.218,29.61
40950,2109,0.7805,8.3965,-2.4756,0.0482,0.8671,-0.2169,29.61
40960,2191,0.6752,8.3701,-2.557,0.0632,0.8956,-0.2004,29.62
40970,2187,0.6393,8.43,-2.6073,0.0991,0.93,-0.17,29.6
40980,2115,0.6991,8.6503,-2.6001,0.1458,0.9526,-0.1244,29.61
40990,1942,0.8978,8.9184,-2.6049,0.1996,0.9332,-0.0767,29.62
41000,1771,1.166,9.1794,-2.5881,0.2443,0.8543,-0.0413,29.62
41010,1770,1.4341,9.3302,-2.5331,0.255,0.7245,-0.0203,29.62
41014,1776,1.5203,9.4116,-2.4948,0.238,0.6667,-0.0075,29.62
41024,1774,1.7621,9.5193,-2.387,0.1396,0.5201,0.0285,29.62
41034,1770,1.9225,9.6319,-2.3128,-0.0394,0.3816,0.0594,29.61
41044,1766,1.8938,9.7492,-2.3248,-0.2777,0.2542,0.0959,29.61
41054,1755,1.7358,10.0389,-2.3391,-0.5454,0.1191,0.1476,29.62
41064,1614,1.5012,10.5896,-2.332,-0.7794,-0.0386,0.214,29.62
41074,1202,1.2498,11.2647,-2.2721,-0.8873,-0.1807,0.2745,29.62
41084,2992,0.8595,11.9351,-2.0542,-0.7967,-0.2494,0.3016,29.63
41094,4095,0.3711,12.4858,-1.7573,-0.4996,-0.2049,0.2944,29.63
41104,4095,-0.1652,12.6797,-1.5826,-0.0925,-0.0301,0.2388,29.62
41114,1584,-0.5602,12.7276,-1.6328,0.2827,0.2374,0.1306,29.61
41124,1421,-0.6728,12.6174,-1.9249,0.4879,0.5113,-0.0136,29.61
41134,1789,-0.7949,12.6007,-2.1308,0.4591,0.6734,-0.1359,29.62
41144,1787,-0.5962,12.4858,-1.8794,0.2635,0.6025,-0.1468,29.62
41154,1753,-0.2705,12.0931,-1.3455,0.049,0.3842,-0.0674,29.61
41164,1805,-0.1125,11.5137,-0.6297,-0.122,0.2481,0.0509,29.64
41174,1776,-0.1796,10.8673,0.2466,-0.2182,0.2982,0.1641,29.64
41184,1861,-0.5243,10.2208,1.1492,-0.2649,0.4383,0.2515,29.62
41194,1966,-1.0032,9.5289,1.8268,-0.3517,0.5204,0.3347,29.64
41204,1888,-1.4676,8.8538,2.2889,-0.4794,0.5191,0.4034,29.62
41214,1873,-2.1308,8.3725,2.4373,-0.5812,0.4802,0.458,29.61
41224,2035,-3.0478,8.1882,2.1284,-0.6273,0.4546,0.4954,29.62
41234,2005,-3.9456,8.3318,1.3695,-0.582,0.526,0.5041,29.62
41244,2038,-4.4939,8.9639,0.2873,-0.4093,0.6829,0.4471,29.62
41254,2077,-4.5011,10.1562,-1.0534,-0.1316,0.8391,0.3456,29.62
41264,2128,-4.0318,11.4778,-2.0303,0.2044,0.9494,0.2385,29.62
41274,2183,-2.9257,12.3397,-2.4205,0.4607,1.0259,0.141,29.62
41284,2121,-1.7502,12.5887,-2.0997,0.5505,1.174,0.0282,29.62
41294,2159,-0.4956,12.6917,-1.2689,0.5132,1.4077,-0.0514,29.61
41304,2149,1.0032,12.6318,-0.4166,0.4255,1.5793,-0.0994,29.62
41314,2096,2.4732,12.3421,0.0527,0.3192,1.562,-0.1255,29.62
41324,2155,3.6057,11.7699,0.2705,0.1927,1.3576,-0.1298,29.62
41334,2030,4.2784,11.0421,0.3831,0.0482,1.0078,-0.1053,29.63
41344,1997,4.4484,10.398,0.3376,-0.0959,0.5881,-0.0522,29.61
41354,1872,4.3072,9.9,0.1724,-0.1857,0.17,0.0125,29.63
41364,1983,3.7158,9.6462,-0.0742,-0.1772,-0.1951,0.0682,29.61
41374,1815,2.8802,9.4595,-0.4142,-0.0658,-0.4549,0.1034,29.64
41384,1733,1.9465,9.2129,-0.7805,0.1287,-0.5814,0.0983,29.64
41394,1675,0.9864,8.7843,-1.1947,0.3685,-0.5713,0.0448,29.63
41404,1727,0.1149,8.1906,-1.6975,0.5923,-0.4596,-0.029,29.63
41408,1700,-0.1796,7.9248,-1.9201,0.664,-0.4,-0.0618,29.62
41418,1647,-0.8284,7.1754,-2.4062,0.7661,-0.2481,-0.1466,29.63
41428,1712,-1.2402,6.3901,-2.6791,0.7533,-0.121,-0.2244,29.63
41438,1680,-1.506,5.7868,-2.6959,0.639,-0.0493,-0.2827,29.62
41448,1719,-1.5562,5.4444,-2.6193,0.4522,-0.0504,-0.3064,29.62
41458,1737,-1.4796,5.3702,-2.5331,0.231,-0.1045,-0.2998,29.61
41468,1680,-1.3431,5.5522,-2.4517,0.0314,-0.1751,-0.2731,29.62
41478,1747,-1.1396,5.9161,-2.387,-0.1069,-0.227,-0.2366,29.62
41488,1779,-0.8835,6.4452,-2.3343,-0.1735,-0.2545,-0.1889,29.63
41498,1776,-0.5315,6.9935,-2.2482,-0.1751,-0.2617,-0.133,29.63
41508,1795,-0.1604,7.4651,-2.1093,-0.1204,-0.2721,-0.0735,29.63
41518,1776,0.17,7.7309,-2.0853,-0.0432,-0.283,-0.0232,29.62
41528,1901,0.3974,7.8817,-2.1476,0.0357,-0.2955,0.0107,29.64
41538,1927,0.4764,7.8937,-2.3415,0.1061,-0.3142,0.0386,29.62
41548,1936,0.4908,7.7692,-2.5546,0.154,-0.328,0.0605,29.62
41558,2128,0.328,7.6543,-2.7749,0.166,-0.3395,0.0909,29.64
41568,2067,0.1676,7.5585,-2.9497,0.1476,-0.3432,0.1308,29.62
41578,2034,0.0766,7.5322,-3.201,0.1212,-0.3301,0.1724,29.63
41588,1992,0.079,7.6112,-3.4046,0.109,-0.3179,0.2108,29.62
41598,1810,0.1604,7.7285,-3.5099,0.1292,-0.3397,0.2361,29.63
41608,1808,0.2131,7.8602,-3.5793,0.1617,-0.3933,0.2513,29.64
41618,1744,0.2705,8.0972,-3.6488,0.1282,-0.4253,0.2475,29.64
41628,1713,0.3304,8.4539,-3.4884,-0.0253,-0.4162,0.2121,29.65
41638,1785,0.3543,8.9759,-3.2465,-0.2974,-0.4045,0.133,29.62
41648,1744,0.1413,9.9719,-3.0574,-0.6411,-0.4269,0.0043,29.63
41658,1787,-0.3136,11.382,-2.7749,-0.9105,-0.4535,-0.1252,29.63
41668,1397,-0.7398,13.034,-2.411,-0.8932,-0.433,-0.219,29.64
41678,1463,-1.0463,14.4251,-2.296,-0.5332,-0.3003,-0.2809,29.64
41688,4095,-0.9864,14.9614,-2.1284,0.0211,-0.044,-0.3182,29.63
41698,4095,-0.68,14.4562,-2.0423,0.6182,0.2206,-0.3219,29.61
41708,4031,-0.0934,13.2495,-2.0542,1.1088,0.3352,-0.2875,29.62
41718,1250,0.3639,11.6646,-2.1213,1.3001,0.2697,-0.2078,29.64
41728,1696,0.5938,10.635,-2.6791,1.0597,0.1244,-0.0855,29.65
41738,1683,0.68,10.726,-3.0933,0.4471,-0.0802,0.0184,29.63
41748,1740,0.6871,11.5592,-2.7366,-0.4378,-0.3517,0.0829,29.65
41758,1797,0.2897,13.0149,-1.9513,-1.3731,-0.6307,0.0997,29.62
41768,1869,-0.3304,14.8153,-0.8547,-1.9697,-0.8591,0.0605,29.62
41778,1878,-1.1492,16.4625,0.4717,-1.8554,-0.951,-0.053,29.63
41788,1816,-2.0183,17.4322,1.8411,-0.9593,-0.8015,-0.2374,29.62
41798,1794,-2.6384,17.2885,2.7485,0.4077,-0.4298,-0.405,29.62
41802,1813,-2.7294,16.7834,2.909,0.979,-0.2531,-0.4572,29.62
41812,1830,-2.2984,14.3892,2.5498,2.2212,0.122,-0.5353,29.62
41822,1909,-1.063,11.133,1.2953,2.9615,0.2801,-0.5673,29.61
41832,1919,0.3232,7.7405,-0.2298,3.0603,0.1873,-0.5343,29.62
41842,1979,1.5706,4.5657,-2.0039,2.5498,-0.0725,-0.4583,29.61
41852,2062,2.5929,2.2218,-3.316,1.4464,-0.3848,-0.3091,29.63
41862,2155,3.5817,1.3479,-2.7916,0.0791,-0.7781,-0.1428,29.63
41872,2090,3.9456,2.1883,-1.6065,-1.2191,-1.206,0.0091,29.64
41882,2105,3.2633,4.3431,-0.6153,-2.2143,-1.6006,0.1748,29.62
41892,2096,2.0375,6.9647,0.1484,-2.723,-1.8935,0.328,29.62
41902,2112,0.4022,9.6654,0.8188,-2.6486,-1.9918,0.4199,29.63
41912,2033,-1.3671,11.9878,1.245,-2.0696,-1.8095,0.4255,29.63
41922,2065,-3.0526,13.5129,1.1109,-1.1866,-1.3486,0.3333,29.62
41932,2018,-4.3,13.8864,0.5315,-0.2856,-0.7578,0.1615,29.63
41942,2006,-5.0039,13.1178,-0.407,0.3722,-0.1993,0.0133,29.63
41952,2029,-4.9249,11.5448,-1.3384,0.7032,0.222,-0.0472,29.62
41962,1891,-4.3694,9.8282,-1.9369,0.7035,0.4565,-0.0506,29.64
41972,1891,-3.5482,8.5329,-2.1093,0.4381,0.5156,0.008,29.64
41982,1796,-2.6001,7.6279,-1.9872,0.04,0.5009,0.1013,29.62
41992,1807,-1.5778,7.2281,-1.5634,-0.3472,0.4895,0.1873,29.63
42002,1825,-0.5028,7.288,-1.0391,-0.632,0.5023,0.2494,29.63
42012,1771,0.5171,7.6447,-0.5052,-0.7469,0.5415,0.2817,29.64
42022,1858,1.4509,8.0541,-0.0024,-0.6694,0.567,0.2718,29.64
42032,1862,2.0925,8.4396,0.2921,-0.4764,0.5393,0.2182,29.63
42042,1808,2.4421,8.5425,0.3496,-0.2329,0.4695,0.1524,29.63
42052,1803,2.4325,8.2408,0.1484,-0.0005,0.3946,0.0799,29.63
42062,1843,2.0423,7.7021,-0.395,0.1868,0.3192,-0.0008,29.63
42072,1888,1.4341,7.1299,-1.0774,0.2409,0.2494,-0.0573,29.63
42082,1793,0.735,6.6487,-1.7262,0.1484,0.2036,-0.0711,29.64
42092,1829,0.1413,6.4524,-2.1452,-0.0426,0.1948,-0.048,29.64
42102,1895,-0.3017,6.6176,-2.2098,-0.2454,0.2289,0,29.63
42112,1885,-0.5387,7.1563,-1.9561,-0.3866,0.2899,0.0546,29.64
42122,1897,-0.6943,7.853,-1.6352,-0.4429,0.3683,0.0946,29.62
42132,1915,-0.7398,8.5258,-1.324,-0.3997,0.469,0.1138,29.63
42142,2043,-0.6273,9.0597,-1.0367,-0.2606,0.5945,0.0959,29.63
42152,2125,-0.431,9.4188,-0.8859,-0.0757,0.7344,0.0362,29.63
42162,2189,-0.158,9.5744,-0.8643,0.1023,0.8689,-0.0333,29.63
42172,2110,0.0718,9.5529,-1.0894,0.2545,0.9867,-0.0978,29.65
42182,2160,0.2753,9.3518,-1.4174,0.3789,1.0869,-0.146,29.65
42192,1872,0.4525,9.0668,-1.798,0.4868,1.1751,-0.1769,29.65
42196,1837,0.5219,8.9232,-1.9537,0.5273,1.2073,-0.1841,29.64
42206,1830,0.6488,8.5688,-2.3128,0.6137,1.2657,-0.1863,29.64
42216,1872,0.7901,8.2049,-2.6169,0.6582,1.2961,-0.1676,29.62
42226,1843,0.9218,7.944,-2.9401,0.6435,1.3046,-0.1308,29.62
42236,1793,0.9936,7.8865,-3.2705,0.5649,1.287,-0.0778,29.62
42246,1863,1.0056,8.0996,-3.5171,0.4234,1.2089,-0.0189,29.63
42256,1901,1.0822,8.5018,-3.4955,0.2372,1.0616,0.0312,29.63
42266,1719,1.142,8.8992,-3.201,0.041,0.8868,0.0525,29.64
42276,1353,1.2258,9.2249,-2.8778,-0.1612,0.7312,0.0581,29.63
42286,3238,1.221,9.4212,-2.6959,-0.3794,0.6022,0.0493,29.61
42296,4095,1.0942,9.6486,-2.6791,-0.6054,0.5073,0.0482,29.63
42306,4095,0.905,9.9479,-2.6073,-0.801,0.4399,0.0573,29.63
42316,1645,0.668,10.4914,-2.4277,-0.9406,0.3675,0.1098,29.63
42326,1501,0.5028,11.1785,-2.0949,-0.9662,0.2798,0.2182,29.63
42336,1839,0.5315,11.6741,-1.731,-0.8295,0.211,0.3256,29.65
42346,1755,0.6488,11.9519,-1.4365,-0.5604,0.199,0.368,29.63
42356,1776,0.6632,12.0021,-1.1851,-0.2348,0.2473,0.3533,29.63
42366,1885,0.4429,11.9495,-1.2737,0.0557,0.3629,0.2699,29.63
42376,1840,0.2179,12.0883,-1.5802,0.1884,0.5231,0.126,29.64
42386,1843,-0.0072,12.6127,-1.8459,0.109,0.672,-0.0298,29.64
42396,1888,-0.2729,13.1202,-1.4868,-0.105,0.7288,-0.1146,29.64
42406,1967,-0.4908,13.3285,-0.5602,-0.2825,0.6659,-0.0831,29.63
42416,1913,-0.6464,12.9742,0.4501,-0.3139,0.6025,-0.0061,29.64
42426,2029,-0.8811,12.1362,1.2785,-0.1935,0.6643,0.0701,29.66
42436,1958,-1.3455,11.0445,1.6065,-0.0274,0.8252,0.1266,29.64
42446,2015,-1.9728,9.9958,1.4653,0.0426,0.9787,0.1951,29.65
42456,2089,-2.3655,9.0621,1.1636,-0.0216,1.036,0.2995,29.63
42466,2106,-2.4517,8.1427,0.8116,-0.1577,0.9779,0.4183,29.63
42476,2047,-2.5474,7.4962,0.6057,-0.3115,0.8268,0.5145,29.62
42486,2109,-2.8323,7.2999,0.3615,-0.4533,0.6486,0.5697,29.64
42496,2171,-3.067,7.8195,0.1389,-0.534,0.5828,0.563,29.64
42506,2122,-3.0382,9.1171,-0.2011,-0.4983,0.6744,0.4823,29.62
42516,2112,-2.6169,10.9152,-0.5866,-0.3451,0.8537,0.332,29.63
42526,2036,-1.8842,12.7012,-0.7733,-0.1364,1.0256,0.129,29.63
42536,2035,-1.1181,14.0157,-0.5483,0.0791,1.2068,-0.052,29.62
42546,2005,-0.3591,14.4873,-0.1413,0.2609,1.4234,-0.1697,29.62
42556,1941,0.5171,14.3317,0.0503,0.3757,1.6228,-0.2326,29.64
42566,1937,1.4293,13.6541,-0.0718,0.3944,1.6886,-0.2555,29.63
42576,1877,2.1668,12.6294,-0.3376,0.3139,1.5276,-0.2324,29.62
42586,1809,2.6264,11.5401,-0.577,0.1522,1.161,-0.1575,29.65
42590,1798,2.7725,11.1306,-0.6009,0.0727,0.9806,-0.1172,29.64
42600,1738,2.9808,10.24,-0.498,-0.1271,0.5002,-0.0027,29.64
42610,1728,2.9066,9.7109,-0.3328,-0.2966,0.0232,0.1122,29.62
42620,1736,2.6432,9.3589,-0.1844,-0.3856,-0.3821,0.1935,29.63
42630,1743,2.0901,9.0549,-0.1867,-0.3325,-0.6299,0.2086,29.62
42640,1755,1.3575,8.7963,-0.4549,-0.1628,-0.6827,0.1588,29.64
42650,1745,0.6871,8.3941,-0.8547,0.0586,-0.5657,0.069,29.64
42660,1753,0.0814,7.7955,-1.3336,0.2649,-0.3784,-0.0344,29.62
42670,1775,-0.4022,7.0078,-1.8962,0.3869,-0.2318,-0.1322,29.63
42680,1815,-0.7781,6.2441,-2.332,0.3928,-0.1724,-0.207,29.62
42690,1776,-1.0965,5.6431,-2.5618,0.2904,-0.1841,-0.2563,29.63
42700,1776,-1.3192,5.351,-2.6169,0.1212,-0.2161,-0.2747,29.63
42710,1776,-1.4772,5.43,-2.5881,-0.0701,-0.223,-0.2683,29.63
42720,1795,-1.4413,5.8035,-2.4756,-0.2334,-0.1908,-0.2403,29.64
42730,1794,-1.2163,6.3111,-2.3798,-0.3283,-0.1276,-0.2014,29.62
42740,1839,-0.8188,6.8043,-2.2338,-0.3451,-0.0536,-0.1551,29.64
42750,1947,-0.3424,7.2592,-2.0638,-0.3016,0.0163,-0.1042,29.63
42760,1934,0.1628,7.5106,-1.9106,-0.2257,0.0714,-0.0448,29.62
42770,2105,0.6297,7.592,-1.8124,-0.1396,0.1143,0.0147,29.63
42780,2055,0.9601,7.5346,-1.889,-0.0661,0.1319,0.0605,29.64
42790,2061,1.0606,7.4364,-2.0399,-0.0133,0.1095,0.0959,29.65
42800,1927,0.9673,7.355,-2.2625,0.0144,0.0466,0.1303,29.62
42810,1755,0.6991,7.4029,-2.5067,0.0171,-0.0493,0.1641,29.64
42820,1685,0.3184,7.5465,-2.8132,0.0045,-0.1471,0.1972,29.64
42830,1693,-0.0215,7.8219,-3.1603,-0.0069,-0.2116,0.2262,29.63
42840,1664,-0.2131,8.1954,-3.5338,0.0019,-0.231,0.243,29.63
42850,1743,-0.249,8.6263,-3.8235,0.0466,-0.2158,0.2518,29.63
42860,1761,-0.1053,9.0573,-3.8068,0.1308,-0.1935,0.2534,29.64
42870,1765,0.17,9.5098,-3.5913,0.2321,-0.1601,0.2523,29.63
42880,1485,0.431,9.8354,-3.3639,0.2867,-0.0965,0.2494,29.63
42890,1407,0.6728,9.8785,-2.9233,0.2073,-0.0003,0.2305,29.63
42900,4095,0.8236,9.7971,-2.1284,-0.0051,0.1002,0.1892,29.63
42910,4095,0.7949,9.7827,-1.2258,-0.2926,0.137,0.1271,29.62
42920,4095,0.5938,10.1562,-0.4334,-0.5878,0.1034,0.045,29.62
42930,1200,0.1939,11.0828,0.1077,-0.7863,0.0469,-0.0314,29.64
42940,1583,-0.1987,12.2823,0.2634,-0.7552,0.0229,-0.06,29.63
42950,1776,-0.4501,13.2998,0.0383,-0.409,0.0512,-0.0605,29.63
42960,1742,-0.4334,13.6278,-0.4621,0.2057,0.1335,-0.0946,29.64
42970,1679,-0.2298,13.1657,-1.1612,0.9001,0.2505,-0.1679,29.63
42980,1766,0.3831,12.2487,-1.901,1.4986,0.3517,-0.2358,29.63
42984,1809,0.7159,11.8274,-2.162,1.6729,0.3693,-0.2545,29.64
42994,1906,1.4365,10.6853,-2.806,1.8285,0.3413,-0.2473,29.63
43004,1900,2.0016,9.742,-3.3184,1.538,0.2502,-0.1796,29.63
43014,1904,2.1811,9.6989,-3.6009,0.903,0.126,-0.1005,29.62
43024,2000,1.9513,10.5465,-3.3974,0.0344,-0.052,-0.061,29.64
43034,1983,1.0918,11.9159,-2.6911,-0.9366,-0.304,-0.0794,29.64
43044,1901,-0.3065,13.5895,-1.7166,-1.7901,-0.5401,-0.1178,29.65
43054,2059,-1.8603,15.1385,-0.1389,-2.2188,-0.6366,-0.1545,29.64
43064,2059,-3.2178,16.3692,1.6759,-1.9644,-0.5388,-0.1415,29.63
43074,1990,-3.881,16.6301,3.2561,-1.0328,-0.2246,-0.19,29.62
43084,2022,-3.8834,15.7969,4.1084,0.2326,0.2414,-0.2809,29.63
43094,2058,-3.0598,13.8026,4.0079,1.4184,0.6249,-0.364,29.63
43104,2074,-1.5945,11.1474,3.1196,2.278,0.7194,-0.4194,29.65
43114,2077,-0.0144,8.102,1.1827,2.6899,0.5119,-0.4405,29.64
43124,2063,1.3288,4.7812,-2.3272,2.4091,0.0909,-0.3816,29.64
43134,2077,2.5977,2.2817,-4.0079,1.4807,-0.4231,-0.2062,29.64
43144,2039,3.8595,1.0511,-3.7852,0.3499,-0.862,-0.0661,29.66
43154,2062,4.0318,1.6376,-2.5546,-0.6726,-1.1098,-0.0338,29.65
43164,2003,3.2034,3.8738,-1.336,-1.4504,-1.2097,0.0384,29.64
43174,1980,2.0662,6.6583,-0.3232,-1.8751,-1.2153,0.1324,29.64
43184,1913,0.6919,9.4451,0.4573,-1.8767,-1.1365,0.1897,29.64
43194,1823,-0.7494,11.71,1.1732,-1.5292,-0.9838,0.1932,29.64
43204,1786,-2.2865,13.1897,1.3767,-1.0019,-0.7743,0.1404,29.64
43214,1805,-3.6655,13.8529,1.1133,-0.469,-0.5095,0.0349,29.66
43224,1783,-4.6615,13.8169,0.3807,-0.0195,-0.17,-0.0845,29.64
43234,1774,-5.0877,13.125,-0.4621,0.3288,0.231,-0.1636,29.65
43244,1760,-4.7309,11.8609,-1.2258,0.5367,0.5913,-0.1777,29.64
43254,1766,-3.79,10.3406,-1.9178,0.5409,0.7903,-0.1239,29.62
43264,1776,-2.5714,8.8705,-2.0949,0.3552,0.8162,-0.0256,29.63
43274,1840,-1.3551,7.8051,-1.8028,0.0834,0.7461,0.0695,29.64
43284,1825,-0.3567,7.1204,-1.3048,-0.182,0.6675,0.1308,29.63
43294,1791,0.5004,6.7804,-0.7374,-0.3776,0.6142,0.1657,29.66
43304,1842,1.1588,6.845,-0.2418,-0.4802,0.5612,0.1679,29.65
43314,1895,1.7621,7.039,0.1604,-0.462,0.4868,0.1511,29.63
43324,1873,2.2194,7.1515,0.2921,-0.3307,0.3877,0.1108,29.66
43334,1845,2.296,7.0892,0.0479,-0.1519,0.2539,0.0477,29.66
43344,1808,1.9249,7.039,-0.5986,-0.0213,0.1226,-0.0157,29.66
43354,1936,1.324,7.0413,-1.3503,0.0027,0.056,-0.0682,29.64
43364,1994,0.6704,7.1874,-1.8651,-0.0642,0.0746,-0.1029,29.64
43374,2109,0.1269,7.5609,-2.0877,-0.1748,0.1559,-0.1202,29.64
43378,2160,-0.0359,7.7835,-2.0758,-0.2161,0.1974,-0.1231,29.64
43388,2148,-0.328,8.442,-1.98,-0.2827,0.303,-0.1186,29.64
43398,2099,-0.4166,9.1075,-1.7813,-0.2577,0.4,-0.1074,29.63
43408,2041,-0.3855,9.5481,-1.6305,-0.129,0.4924,-0.1029,29.63
43418,1803,-0.2658,9.675,-1.5514,0.0597,0.5865,-0.1055,29.64
43428,1734,-0.0215,9.5098,-1.6065,0.2398,0.6805,-0.1218,29.64
43438,1763,0.2993,9.1315,-1.798,0.3384,0.7634,-0.141,29.62
43448,1791,0.6057,8.7125,-2.0686,0.3304,0.8159,-0.1572,29.63
43458,1751,0.8811,8.3749,-2.3846,0.2313,0.8268,-0.1671,29.62
43468,1827,1.0367,8.2001,-2.6767,0.0946,0.8039,-0.1713,29.63
43478,1861,1.0223,8.2456,-2.7988,-0.0085,0.7802,-0.1796,29.64
43488,1605,0.9026,8.5066,-2.7126,-0.028,0.7943,-0.1908,29.63
43498,1381,0.7805,8.8585,-2.5546,0.0301,0.8561,-0.194,29.62
43508,3823,0.7781,9.1459,-2.4421,0.1143,0.9321,-0.1908,29.64
43518,4095,0.8787,9.2991,-2.4349,0.1665,0.9864,-0.1831,29.64
43528,4095,1.0678,9.4954,-2.2721,0.1487,0.9832,-0.1551,29.63
43538,1487,1.2977,9.5481,-1.968,0.0711,0.8913,-0.1207,29.64
43548,1611,1.4365,9.5074,-1.6951,-0.0437,0.7202,-0.0871,29.62
43558,1877,1.4006,9.3518,-1.6281,-0.1972,0.5223,-0.052,29.62
43568,1837,1.087,9.1482,-1.7837,-0.3853,0.3469,-0.0248,29.63
43578,1770,0.5507,8.9711,-1.9824,-0.5953,0.2366,0.0115,29.64
43588,1781,-0.0407,9.0166,-2.0231,-0.8029,0.1892,0.0634,29.64
43598,1733,-0.5531,9.2344,-1.7957,-0.9643,0.1724,0.1327,29.65
43608,1827,-0.8954,9.493,-1.4509,-1.0099,0.1689,0.1998,29.65
43618,1868,-1.0582,9.7923,-1.0894,-0.9084,0.1868,0.2451,29.64
43628,1843,-1.0965,10.0245,-0.6656,-0.6963,0.2462,0.2523,29.65
43638,1904,-1.0965,10.1179,-0.3065,-0.3885,0.3352,0.2316,29.65
43648,1930,-1.0989,10.2304,-0.0862,-0.0957,0.4314,0.1807,29.63
43658,1983,-1.0271,10.7045,-0.0263,0.1684,0.5401,0.085,29.63
43668,1979,-0.7278,11.6837,-0.2346,0.3256,0.6265,-0.0234,29.64
43678,2007,-0.498,12.7874,-0.6105,0.3856,0.6443,-0.1236,29.66
43688,2096,-0.4262,13.611,-0.7685,0.3866,0.5833,-0.1665,29.64
43698,2158,-0.3232,13.6326,-0.3352,0.3563,0.5588,-0.0938,29.65
43708,2161,0.0527,12.8904,0.4381,0.3144,0.6411,0.0306,29.65
43718,2179,0.34,11.9423,0.9744,0.2249,0.7384,0.141,29.66
43728,2192,0.2227,11.1282,0.9361,0.0277,0.6997,0.226,29.64
43738,2151,-0.3783,10.4555,0.6847,-0.2603,0.4682,0.3328,29.65
43748,2125,-0.9816,9.7707,0.5674,-0.5558,0.1719,0.4866,29.65
43758,2047,-1.5897,9.0333,0.7566,-0.7709,-0.029,0.6307,29.65
43768,2058,-2.4708,8.5712,1.1013,-0.8615,-0.0496,0.7027,29.64
43772,2055,-2.909,8.5281,1.2402,-0.8641,-0.0032,0.7059,29.64
43782,2023,-3.8068,8.734,1.3431,-0.7762,0.238,0.6491,29.66
43792,1971,-4.0223,9.4451,1.0032,-0.5454,0.5774,0.5247,29.64
43802,1837,-3.5386,10.5082,0.3424,-0.234,0.8306,0.3808,29.65
43812,1791,-2.5857,11.631,-0.3711,0.0773,0.9193,0.2515,29.64
43822,1864,-1.5634,12.5911,-0.972,0.3011,0.9241,0.137,29.63
43832,1847,-0.7422,13.2806,-1.1732,0.3893,0.9539,0.0408,29.63
43842,1808,0.1221,13.6254,-1.166,0.3491,1.0413,-0.0266,29.64
43852,1859,1.0606,13.556,-0.7159,0.2305,1.1162,-0.0711,29.64
43862,1859,1.9082,13.0388,0.0359,0.1029,1.081,-0.0949,29.65
43872,1799,2.4732,12.3086,0.7087,-0.0029,0.9049,-0.0994,29.63
43882,1823,2.7222,11.6406,1.0965,-0.0831,0.6134,-0.0698,29.65
43892,1808,2.7797,11.054,1.2234,-0.1258,0.2393,-0.0043,29.65
43902,1823,2.6288,10.489,0.9792,-0.1007,-0.1537,0.0632,29.64
43912,1808,2.1141,9.9958,0.3879,-0.0021,-0.4788,0.114,29.64
43922,1747,1.4581,9.4834,-0.3831,0.1559,-0.6688,0.1386,29.64
43932,1808,0.8595,8.9016,-1.0702,0.3493,-0.7189,0.1271,29.65
43942,1759,0.3017,8.1403,-1.6903,0.5241,-0.6643,0.0847,29.65
